id,url,createdAt,text,authorUsername,authorName,authorFollowers,likeCount,replyCount,retweetCount,quoteCount,bookmarkCount,viewCount,lang,conversationId,inReplyToUsername,depth
"2098194254023549431","https://x.com/kcolyz/status/2098194254023549431","Thu Sep 10 23:37:47 +0000 2026","@eminimnim I feel like it wouldn’t work the first time around and then it goes Oh! I see the problem, then you have to do it all again","kcolyz","josef","37","0","0","0","0","0","44","en","2098072497182666987","eminimnim","1"
"2098195124710707208","https://x.com/sulman_mrza/status/2098195124710707208","Thu Sep 10 23:41:14 +0000 2026","@alexflorias @eminimnim For sure, in fairness op was comparing to TE in an aesthetic sense (even if thats way off mark). Amazon and stock, such as the Teensy boards are great for prototyping, then custom everything if you go to production/market.","sulman_mrza","Sulman Mirza","331","1","0","0","0","0","13","en","2098072497182666987","alexflorias","4"
"2098195719140057368","https://x.com/The_AI_War/status/2098195719140057368","Thu Sep 10 23:43:36 +0000 2026","@eminimnim Dude, just have it configure a midi board.","The_AI_War","The A.I. War","23","1","0","0","0","0","530","en","2098072497182666987","eminimnim","1"
"2098196276890230988","https://x.com/dameerly/status/2098196276890230988","Thu Sep 10 23:45:49 +0000 2026","@eminimnim @logerhaus Count me in.","dameerly","Dameer Ahmed","15","2","0","0","0","0","166","en","2098072497182666987","eminimnim","3"
"2098196328706691568","https://x.com/dameerly/status/2098196328706691568","Thu Sep 10 23:46:02 +0000 2026","@eminimnim @logerhaus Tutorial?","dameerly","Dameer Ahmed","15","2","0","0","0","0","133","es","2098072497182666987","eminimnim","3"
"2098196394108473592","https://x.com/dameerly/status/2098196394108473592","Thu Sep 10 23:46:17 +0000 2026","@Julius48024685 @eminimnim @Atech_dev Awesome find","dameerly","Dameer Ahmed","15","2","1","0","0","0","79","en","2098072497182666987","Julius48024685","2"
"2098196995961971087","https://x.com/KlausPetersen_X/status/2098196995961971087","Thu Sep 10 23:48:41 +0000 2026","@eminimnim nice! i'm a little sceptical though that this is completely thought out. my experience with ai hardware design is that it's great for initial sketching but definitely the devil is in the detail. are you planning on actually building this?","KlausPetersen_X","Klaus Petersen","49","0","0","0","0","0","272","en","2098072497182666987","eminimnim","1"
"2098197773782749199","https://x.com/mekedok_/status/2098197773782749199","Thu Sep 10 23:51:46 +0000 2026","@eminimnim @Avenoxai az önce yazılım dedin şimdi donanımda yapar oldu ne olacak bu işin sonu tarıma yönelicez mağarayamı","mekedok_","mekedok","27","1","0","0","0","0","9","tr","2098072497182666987","eminimnim","1"
"2098197844822036586","https://x.com/kimindiehacker/status/2098197844822036586","Thu Sep 10 23:52:03 +0000 2026","@eminimnim the fact that it sourced parts and read datasheets is next-level efficiency","kimindiehacker","Kimi Nguyen","1691","0","0","0","0","0","113","en","2098072497182666987","eminimnim","1"
"2098198774598275557","https://x.com/SmallStickPanda/status/2098198774598275557","Thu Sep 10 23:55:45 +0000 2026","@eminimnim Credit total cost?","SmallStickPanda","S.S. Panda","23","1","0","0","0","0","676","en","2098072497182666987","eminimnim","1"
"2098199985229889732","https://x.com/whois_domino/status/2098199985229889732","Fri Sep 11 00:00:33 +0000 2026","@eminimnim oly fuck","whois_domino","Domino","16433","0","0","0","0","0","62","en","2098072497182666987","eminimnim","1"
"2098200056948203582","https://x.com/stevedekorte/status/2098200056948203582","Fri Sep 11 00:00:50 +0000 2026","@eminimnim Looks really good","stevedekorte","Steve Dekorte","2088","0","0","0","0","0","80","en","2098072497182666987","eminimnim","1"
"2098201250760196600","https://x.com/jyoungblood/status/2098201250760196600","Fri Sep 11 00:05:35 +0000 2026","@GianniDalerta @eminimnim @PurpleHorizons8 @RalphQuintero man those buttons and wood paneling are SHARP","jyoungblood","Jonathan Youngblood","838","1","0","0","0","0","229","en","2098072497182666987","GianniDalerta","2"
"2098201356867920247","https://x.com/skroog3/status/2098201356867920247","Fri Sep 11 00:06:00 +0000 2026","@eminimnim This is pimp. Not necessarily the design but the follow through. Annotated parts, searches and sources them, orders them, provides visual documentation for assembly. China factories about to go brrrrrrr. Final nails being driven into the casket of IP.","skroog3","Skrooge","73","1","0","0","0","0","1199","en","2098072497182666987","eminimnim","1"
"2098201469107540374","https://x.com/reneromero08/status/2098201469107540374","Fri Sep 11 00:06:27 +0000 2026","@eminimnim This is what I've been waiting for.","reneromero08","Raúl R Romero","502","1","0","0","0","0","43","en","2098072497182666987","eminimnim","1"
"2098203028579139610","https://x.com/vintrotweets/status/2098203028579139610","Fri Sep 11 00:12:39 +0000 2026","@eminimnim tweet of the day!!!","vintrotweets","vintro","3159","2","0","0","0","0","82","en","2098072497182666987","eminimnim","1"
"2098203973316481068","https://x.com/ercanworks/status/2098203973316481068","Fri Sep 11 00:16:24 +0000 2026","@eminimnim And the cost?","ercanworks","ercan.works","44","1","0","0","0","0","467","en","2098072497182666987","eminimnim","1"
"2098205248108335481","https://x.com/MrBinspire/status/2098205248108335481","Fri Sep 11 00:21:28 +0000 2026","@eminimnim @scott_hilse gtfo 🔥","MrBinspire","Mr B Hoose 🎤🫎💵🍊","1441","0","0","0","0","0","11","en","2098072497182666987","eminimnim","1"
"2098205790720999714","https://x.com/n3r4/status/2098205790720999714","Fri Sep 11 00:23:37 +0000 2026","@eminimnim But did it work?","n3r4","Q","205","0","0","0","0","0","27","en","2098072497182666987","eminimnim","1"
"2098205953724158300","https://x.com/lord_litecoin/status/2098205953724158300","Fri Sep 11 00:24:16 +0000 2026","@eminimnim Share the prompts","lord_litecoin","Lord Litecoin","554","1","0","0","0","0","24","en","2098072497182666987","eminimnim","1"
"2098206523424121329","https://x.com/rtvrn2svbvrb/status/2098206523424121329","Fri Sep 11 00:26:32 +0000 2026","@alexflorias @eminimnim He never said it was economical","rtvrn2svbvrb","redacted","192","0","0","0","0","0","22","en","2098072497182666987","alexflorias","2"
"2098207127453966679","https://x.com/cormac_mars/status/2098207127453966679","Fri Sep 11 00:28:56 +0000 2026","@eminimnim badass!","cormac_mars","Cormac","2716","0","0","0","0","0","17","de","2098072497182666987","eminimnim","1"
"2098207489112125455","https://x.com/baianoise/status/2098207489112125455","Fri Sep 11 00:30:22 +0000 2026","@eminimnim Well all what matters is: does it really work or is just a concept or a hallucination ? Did you actually build and tested it ? It's all what matters","baianoise","Freedom_Aint_Free","119","0","0","0","0","0","5","en","2098072497182666987","eminimnim","1"
"2098207892155351466","https://x.com/ryanfoxeth/status/2098207892155351466","Fri Sep 11 00:31:58 +0000 2026","@eminimnim 🙏🙏🙏 Just used this to figure out how to put together the power button it generated for me https://t.co/IaKX1CRso8","ryanfoxeth","RyanFox.eth","1035","1","0","0","0","0","200","en","2098072497182666987","eminimnim","1"
"2098208345689891089","https://x.com/BrianHaDu/status/2098208345689891089","Fri Sep 11 00:33:47 +0000 2026","@eminimnim the speed at which Astra handled the whole process is mind-blowing, wow","BrianHaDu","Brian Hadu","1472","0","0","0","0","0","125","en","2098072497182666987","eminimnim","1"
"2098208811861287129","https://x.com/markfenner/status/2098208811861287129","Fri Sep 11 00:35:38 +0000 2026","@eminimnim This is what @schematikio was made for!","markfenner","Hybrid 🏃🏾","7176","0","0","0","0","0","58","en","2098072497182666987","eminimnim","1"
"2098210084299935875","https://x.com/ECO999_/status/2098210084299935875","Fri Sep 11 00:40:41 +0000 2026","@eminimnim what?","ECO999_","ECO99","99","0","0","0","0","0","3","en","2098072497182666987","eminimnim","1"
"2098210644290118114","https://x.com/CarbonJewels/status/2098210644290118114","Fri Sep 11 00:42:55 +0000 2026","@eminimnim @moglrd 👀","CarbonJewels","CarbonJewels","68","0","0","0","0","0","32","qme","2098072497182666987","eminimnim","1"
"2098212022953374154","https://x.com/DennisonBertram/status/2098212022953374154","Fri Sep 11 00:48:23 +0000 2026","@eminimnim My God man. It's happening.","DennisonBertram","Dennison","13023","1","0","0","0","0","140","en","2098072497182666987","eminimnim","1"
"2098212052384809042","https://x.com/aweosoo/status/2098212052384809042","Fri Sep 11 00:48:30 +0000 2026","@eminimnim Honestly, this is the kind of weird little machine that makes the future feel real.","aweosoo","scooby institute","55","0","0","0","0","0","111","en","2098072497182666987","eminimnim","1"
"2098212106222866708","https://x.com/DennisonBertram/status/2098212106222866708","Fri Sep 11 00:48:43 +0000 2026","@daveblumenfeld1 @eminimnim you can simulate all this hardware (great simulation tools exist for this) so I would be surprise if it didn't work.","DennisonBertram","Dennison","13023","0","1","0","0","0","17","en","2098072497182666987","daveblumenfeld1","2"
"2098212213760696457","https://x.com/DennisonBertram/status/2098212213760696457","Fri Sep 11 00:49:09 +0000 2026","@alexflorias @eminimnim Just use digikey.","DennisonBertram","Dennison","13023","0","0","0","0","0","31","en","2098072497182666987","alexflorias","2"
"2098212459974721770","https://x.com/DennisonBertram/status/2098212459974721770","Fri Sep 11 00:50:08 +0000 2026","@alexflorias @solve_sf @eminimnim no one uses microprocessors bare anymore FYI. These are microcontrollers. Everything is packed together in one board. I've been building a AI pin myself, software is nearly done. Crazy easy. Vibe hardware is here. https://t.co/EdzNWVf4wh","DennisonBertram","Dennison","13023","1","0","0","0","0","57","en","2098072497182666987","alexflorias","4"
"2098212503914496002","https://x.com/towtruckron/status/2098212503914496002","Fri Sep 11 00:50:18 +0000 2026","@eminimnim Ok so build it and review it, I’d be surprised if it turns on","towtruckron","Ron Anderson","39","2","0","0","0","0","341","en","2098072497182666987","eminimnim","1"
"2098213553618796767","https://x.com/mukulagarwalXR/status/2098213553618796767","Fri Sep 11 00:54:28 +0000 2026","@eminimnim How much did it cost you to get it fully built and delivered?","mukulagarwalXR","Mukul","780","0","0","0","0","0","81","en","2098072497182666987","eminimnim","1"
"2098214374850662402","https://x.com/jessewisener/status/2098214374850662402","Fri Sep 11 00:57:44 +0000 2026","@eminimnim Now build it.","jessewisener","Jesse Wisener","191","0","0","0","0","0","7","en","2098072497182666987","eminimnim","1"
"2098215106203308266","https://x.com/ambig_art/status/2098215106203308266","Fri Sep 11 01:00:38 +0000 2026","@eminimnim you forgot the part where nothing actually works lol","ambig_art","Ambiguous","809","0","0","0","0","0","34","en","2098072497182666987","eminimnim","1"
"2098215629853716504","https://x.com/petradyn/status/2098215629853716504","Fri Sep 11 01:02:43 +0000 2026","@eminimnim Good","petradyn","Petra Dyn","5178","0","0","0","0","0","3","en","2098072497182666987","eminimnim","1"
"2098217183109406728","https://x.com/gootecks/status/2098217183109406728","Fri Sep 11 01:08:54 +0000 2026","@eminimnim WOW great concept, looking forward to seeing it in action","gootecks","gootecks","53718","0","0","0","0","0","68","en","2098072497182666987","eminimnim","1"
"2098217963706851335","https://x.com/TomCatWatts/status/2098217963706851335","Fri Sep 11 01:12:00 +0000 2026","@eminimnim @logerhaus please do! it would be awesome for startups!","TomCatWatts","Tom Watts","51","2","0","0","0","0","158","en","2098072497182666987","eminimnim","3"
"2098218011295654384","https://x.com/CogFoundryAI/status/2098218011295654384","Fri Sep 11 01:12:11 +0000 2026","@eminimnim This is the shift: from AI that answers questions to AI that gets work done. Concept → research → CAD → procurement → animation. The interesting part isn’t any single model. It’s the ability to orchestrate the right models and tools across the whole task.","CogFoundryAI","CogFoundry","46","0","0","0","0","0","122","en","2098072497182666987","eminimnim","1"
"2098218454352585085","https://x.com/daveblumenfeld1/status/2098218454352585085","Fri Sep 11 01:13:57 +0000 2026","@DennisonBertram @eminimnim Still curious how it ended up. Mother Nature is a bitch from my experience.","daveblumenfeld1","Dave Blumenfeld","1712","0","1","0","0","0","14","en","2098072497182666987","DennisonBertram","3"
"2098218794451644479","https://x.com/DennisonBertram/status/2098218794451644479","Fri Sep 11 01:15:18 +0000 2026","@daveblumenfeld1 @eminimnim fair enough, I'm also interested. I've been getting back in to hardware lately too","DennisonBertram","Dennison","13023","1","1","0","0","0","18","en","2098072497182666987","daveblumenfeld1","4"
"2098218884918607941","https://x.com/RCallsign/status/2098218884918607941","Fri Sep 11 01:15:39 +0000 2026","@eminimnim Liar","RCallsign","RC","1826","0","0","0","0","0","5","es","2098072497182666987","eminimnim","1"
"2098220178735759583","https://x.com/jeditrinupab/status/2098220178735759583","Fri Sep 11 01:20:48 +0000 2026","@eminimnim Ok this is insanely cool! Vibe hardware building!","jeditrinupab","Jedi⚡️","32023","0","0","0","0","0","36","en","2098072497182666987","eminimnim","1"
"2098220984054812924","https://x.com/cmertayak/status/2098220984054812924","Fri Sep 11 01:24:00 +0000 2026","@eminimnim Cool! Looking forward to seeing how the experiment will proceed. 👀","cmertayak","Cuneyt Mertayak","775","0","0","0","0","0","12","en","2098072497182666987","eminimnim","1"
"2098224723544900079","https://x.com/jordan_patten/status/2098224723544900079","Fri Sep 11 01:38:51 +0000 2026","@eminimnim Just need to build a automated personal manufacturing hub to have it built automatically too!","jordan_patten","Jordan Patten","286","0","0","0","0","0","67","en","2098072497182666987","eminimnim","1"
"2098225911162167786","https://x.com/CoderGeeta/status/2098225911162167786","Fri Sep 11 01:43:35 +0000 2026","@eminimnim the AI can read the datasheet. now make it survive one human plugging the ribbon cable in upside down 😭","CoderGeeta","Geeta","280","2","0","0","0","0","219","en","2098072497182666987","eminimnim","1"
"2098226241266466829","https://x.com/cursedconnector/status/2098226241266466829","Fri Sep 11 01:44:53 +0000 2026","@eminimnim Which Chinese datasheets? You've got a Raspberry Pi (or equivalent) - VERY well documented in English (and other languages). The SparkFun TMC6300 ESP32 board, also well documented, but not in Chinese... Other bits like encoder(s)?","cursedconnector","cursed_connectors","15033","64","1","0","0","0","1604","en","2098072497182666987","eminimnim","1"
"2098227469492842710","https://x.com/Hardened_Hermit/status/2098227469492842710","Fri Sep 11 01:49:46 +0000 2026","@eminimnim very nice, what was the total cost from Astra?","Hardened_Hermit","SON OF LIBERTY","292","0","0","0","0","0","21","en","2098072497182666987","eminimnim","1"
"2098227877007229021","https://x.com/cursedconnector/status/2098227877007229021","Fri Sep 11 01:51:23 +0000 2026","@eminimnim Other question; who's doing the mfg on the case? Did you go for resin formed? Or 3D printed? Think I can safely assume you didn't let Astra order some injection shot tooling. right? What material(s) did Astra pick for the parts?","cursedconnector","cursed_connectors","15033","38","4","0","0","2","1029","en","2098072497182666987","cursedconnector","2"
"2098228071056982412","https://x.com/ibesh_tech/status/2098228071056982412","Fri Sep 11 01:52:09 +0000 2026","@eminimnim vibe hardware with astra spending real money is the test. letting it run with your card takes trust, wild to see it work","ibesh_tech","Ibesh","42","0","0","0","0","0","158","en","2098072497182666987","eminimnim","1"
"2098228853147615690","https://x.com/kenyondigital/status/2098228853147615690","Fri Sep 11 01:55:16 +0000 2026","@brythebull @eminimnim Crazy!","kenyondigital","Matt Kenyon","375","1","0","0","0","0","29","en","2098072497182666987","brythebull","3"
"2098228900417466749","https://x.com/kenyondigital/status/2098228900417466749","Fri Sep 11 01:55:27 +0000 2026","@BitBullish @eminimnim So dope","kenyondigital","Matt Kenyon","375","0","0","0","0","0","32","en","2098072497182666987","BitBullish","3"
"2098228942373073025","https://x.com/BeauScheier/status/2098228942373073025","Fri Sep 11 01:55:37 +0000 2026","@eminimnim That's cool, ship one to my address. I'll test it.","BeauScheier","Beau Scheier","285","0","0","0","0","0","5","en","2098072497182666987","eminimnim","1"
"2098229276319371689","https://x.com/Swole_Medic/status/2098229276319371689","Fri Sep 11 01:56:57 +0000 2026","@cursedconnector @eminimnim https://t.co/bkV8AyeRCw","Swole_Medic","Swole_Medic","991","5","1","0","0","0","99","qme","2098072497182666987","cursedconnector","3"
"2098229381759987963","https://x.com/cursedconnector/status/2098229381759987963","Fri Sep 11 01:57:22 +0000 2026","@ScottShapiroUXD @eminimnim I can recommend someone who *has actually* done this in the commercial market, drop me a message and I can link you two together if you'd like? I can't seem to message you.","cursedconnector","cursed_connectors","15033","0","0","0","0","0","13","en","2098072497182666987","ScottShapiroUXD","2"
"2098229638099030252","https://x.com/Easy_E/status/2098229638099030252","Fri Sep 11 01:58:23 +0000 2026","@kenyondigital @eminimnim I wonder how close they are to having a model that can use engineering CAD like Fusion or OnShape. My understanding is it’s harder to get precisely dimensioned geometry in Blender. Maybe that’s only hard for a human though.","Easy_E","Easy E 🇺🇸","565","1","0","0","0","0","49","en","2098072497182666987","kenyondigital","2"
"2098230931760763369","https://x.com/Darknesshas123/status/2098230931760763369","Fri Sep 11 02:03:32 +0000 2026","@cursedconnector @eminimnim Trust, if any of this shit actually worked to develop new products, they'd have made it. They don't tho. All this shit exists in single screen caps to post on Twitter. ""Look i just did this impressive thing by asking a computer"" and then no product ever makes it to market","Darknesshas123","Darknesshas1","86","12","0","0","0","0","106","en","2098072497182666987","cursedconnector","3"
"2098231256014012767","https://x.com/cursedconnector/status/2098231256014012767","Fri Sep 11 02:04:49 +0000 2026","@Swole_Medic @eminimnim https://t.co/sP1IJheWZN","cursedconnector","cursed_connectors","15033","5","1","0","0","0","90","qme","2098072497182666987","Swole_Medic","4"
"2098231725851648509","https://x.com/CleverDanX/status/2098231725851648509","Fri Sep 11 02:06:41 +0000 2026","@eminimnim Did this use up all your tokens??","CleverDanX","Clever Dan","45","0","0","0","0","0","283","en","2098072497182666987","eminimnim","1"
"2098231781652906429","https://x.com/chezle37/status/2098231781652906429","Fri Sep 11 02:06:54 +0000 2026","@eminimnim How many tokens did this take?","chezle37","Chez","95","0","0","0","0","0","80","en","2098072497182666987","eminimnim","1"
"2098232129473913031","https://x.com/Theo_de_Vaux/status/2098232129473913031","Fri Sep 11 02:08:17 +0000 2026","@eminimnim I haven't seen a single good cad from an ai yet","Theo_de_Vaux","devaux.sui","2216","0","0","0","0","0","32","en","2098072497182666987","eminimnim","1"
"2098232333048377820","https://x.com/MakeAugusta/status/2098232333048377820","Fri Sep 11 02:09:06 +0000 2026","@cursedconnector @Swole_Medic There’s a lot of questions about the thing that the top post already answered. Vibe Hardware Is Here.","MakeAugusta","Cyber City Circuits","25566","2","0","0","0","0","33","en","2098072497182666987","cursedconnector","5"
"2098232759273787604","https://x.com/_AIguy/status/2098232759273787604","Fri Sep 11 02:10:47 +0000 2026","@eminimnim Damn that’s sick! How much was the entire project?","_AIguy","Designer J","41","0","0","0","0","0","56","en","2098072497182666987","eminimnim","1"
"2098232953893728509","https://x.com/fbwalker4/status/2098232953893728509","Fri Sep 11 02:11:34 +0000 2026","@eminimnim That's a great use case, brother.","fbwalker4","Rusty","2532","0","0","0","0","0","39","en","2098072497182666987","eminimnim","1"
"2098234847986655306","https://x.com/eric_tart/status/2098234847986655306","Fri Sep 11 02:19:05 +0000 2026","@eminimnim @GianniDalerta @PurpleHorizons8 @RalphQuintero This is going to affect patent generation pipelines. Any guess on how ""prior art"" work post-LLM here? Can't wait for patent trolls to try blotting out the invention sun.","eric_tart","Eric Tart","11","0","0","0","0","0","12","en","2098072497182666987","eminimnim","3"
"2098235210848764232","https://x.com/probablymessier/status/2098235210848764232","Fri Sep 11 02:20:32 +0000 2026","@astrodanish @eminimnim Danish cmon why you gotta do this to him he was excited","probablymessier","messier","142","2","0","0","0","0","30","en","2098072497182666987","astrodanish","2"
"2098238597283402177","https://x.com/thedegenative/status/2098238597283402177","Fri Sep 11 02:33:59 +0000 2026","@eminimnim That is give you a . MD file.","thedegenative","Degen Native","78","0","0","0","0","0","5","en","2098072497182666987","eminimnim","1"
"2098238849382318486","https://x.com/arseniharkunou/status/2098238849382318486","Fri Sep 11 02:34:59 +0000 2026","@eminimnim I’ve been literally thinking of this myself just 10min ago. Can you show how that thing works &amp; sounds irl? Did you assemble it?","arseniharkunou","arseni harkunou","24","0","0","0","0","0","1048","en","2098072497182666987","eminimnim","1"
"2098238929535148114","https://x.com/warclubco/status/2098238929535148114","Fri Sep 11 02:35:18 +0000 2026","@eminimnim ¿Dónde pidió piezas personalizadas?","warclubco","warclubco","17","0","0","0","0","0","16","es","2098072497182666987","eminimnim","1"
"2098239054571860138","https://x.com/arseniharkunou/status/2098239054571860138","Fri Sep 11 02:35:48 +0000 2026","@GianniDalerta @eminimnim @PurpleHorizons8 @RalphQuintero Did you actually build or it’s just an image?","arseniharkunou","arseni harkunou","24","0","0","0","0","0","205","en","2098072497182666987","GianniDalerta","2"
"2098239577819427062","https://x.com/cursedconnector/status/2098239577819427062","Fri Sep 11 02:37:53 +0000 2026","@RaemondBW @eminimnim It's a 2804 hollow shaft brushless motor. Those ones were at one point, quite cheap, until that ""smart knob"" project from a few years ago took off. You can get variants like this pin-connect version, for &lt; the cost of a beer though. https://t.co/Gr7zs4pJpE https://t.co/wMqNcMeeFC","cursedconnector","cursed_connectors","15033","2","1","0","0","0","313","en","2098072497182666987","RaemondBW","2"
"2098241006231486531","https://x.com/cursedconnector/status/2098241006231486531","Fri Sep 11 02:43:33 +0000 2026","@RaemondBW @eminimnim My bad, the motor on the red sparkfun board is 3208 I think, slightly larger diameter than this 28mm cheap one I linked. Actual details for the dev board illustrated in the animations pictured above - https://t.co/8Zq7nAXBk3 https://t.co/WUqqMXNhIa","cursedconnector","cursed_connectors","15033","1","0","0","0","0","273","en","2098072497182666987","cursedconnector","3"
"2098241583279706263","https://x.com/swapcherrycom/status/2098241583279706263","Fri Sep 11 02:45:51 +0000 2026","@eminimnim gave it the card??","swapcherrycom","swapcherry","157","1","0","0","0","0","232","en","2098072497182666987","eminimnim","1"
"2098242225784455609","https://x.com/DrFeynmanXu/status/2098242225784455609","Fri Sep 11 02:48:24 +0000 2026","@eminimnim What software is this","DrFeynmanXu","Feynman Xu","156","0","0","0","0","0","47","en","2098072497182666987","eminimnim","1"
"2098242575090045115","https://x.com/jpizzzal/status/2098242575090045115","Fri Sep 11 02:49:48 +0000 2026","@DevonFrohne @eminimnim Yes post real results so you aren’t just another “AI CAD slop influencer”","jpizzzal","Mr. Big Bits","42","2","0","0","0","0","11","en","2098072497182666987","DevonFrohne","4"
"2098243046894940357","https://x.com/daveblumenfeld1/status/2098243046894940357","Fri Sep 11 02:51:40 +0000 2026","@DennisonBertram @eminimnim Hell yeah. I’ve been out of hardware for 4 years but super curious how AI tools are accelerating it!","daveblumenfeld1","Dave Blumenfeld","1712","0","0","0","0","0","12","en","2098072497182666987","DennisonBertram","5"
"2098243620377890884","https://x.com/techguyver/status/2098243620377890884","Fri Sep 11 02:53:57 +0000 2026","@eminimnim for those curious - check out digikey https://t.co/GKHKiAGGzb","techguyver","Techguyver","3474","2","0","0","0","3","146","en","2098072497182666987","eminimnim","1"
"2098244518567162126","https://x.com/_raviguy/status/2098244518567162126","Fri Sep 11 02:57:31 +0000 2026","@eminimnim The base looks like a nightmare to machine.","_raviguy","Ravi","31","0","0","0","0","0","102","en","2098072497182666987","eminimnim","1"
"2098246523825856595","https://x.com/gizmothegizzer/status/2098246523825856595","Fri Sep 11 03:05:29 +0000 2026","@eminimnim Can it hire a robot taskrabbit to build it for you too?","gizmothegizzer","Anna the Purple Girl","11540","0","0","0","0","0","91","en","2098072497182666987","eminimnim","1"
"2098246609335111910","https://x.com/rebelmindx/status/2098246609335111910","Fri Sep 11 03:05:49 +0000 2026","@eminimnim Would love to see it actually built and working. I would be blown away.","rebelmindx","REBELMIND™","1471","0","0","0","0","0","10","en","2098072497182666987","eminimnim","1"
"2098247061762347073","https://x.com/sihulton/status/2098247061762347073","Fri Sep 11 03:07:37 +0000 2026","@eminimnim Oh hell yeah","sihulton","Simon","17","0","0","0","0","0","499","en","2098072497182666987","eminimnim","1"
"2098247316989964678","https://x.com/Avaviel/status/2098247316989964678","Fri Sep 11 03:08:38 +0000 2026","@eminimnim HOW many frame pieces is that? https://t.co/oSJrDMtd7o","Avaviel","Avaviel","245","4","0","0","0","0","157","en","2098072497182666987","eminimnim","1"
"2098247917463302585","https://x.com/Sonilo_music/status/2098247917463302585","Fri Sep 11 03:11:01 +0000 2026","@eminimnim Vibe hardware is here🙌 We used Sonilo to sync clean mechanical SFX to the assembly. https://t.co/A1dAF2NKd5","Sonilo_music","Sonilo","578","0","0","0","0","0","48","en","2098072497182666987","eminimnim","1"
"2098249008535704041","https://x.com/mishy_the_fishy/status/2098249008535704041","Fri Sep 11 03:15:21 +0000 2026","@cursedconnector @eminimnim Every idiot and their brother thinks AI can make them the “life of the party” Whether it be by making a “controller” or picking the music or making the ads At the end of the day, they have no personality or talent. They asked a collection of 1s &amp; 0s to “make me popular”","mishy_the_fishy","annoying","214","4","1","0","0","0","95","en","2098072497182666987","cursedconnector","3"
"2098249758628290827","https://x.com/mishy_the_fishy/status/2098249758628290827","Fri Sep 11 03:18:20 +0000 2026","@cursedconnector @eminimnim The restriction in DJing well is not the equipment, it’s always the personality of the individual picking the songs and knowing what to play next. AI is not reading the crowd; the DJ is. You can’t [pathetically] ask AI your way to success in this space.","mishy_the_fishy","annoying","214","2","1","0","0","1","22","en","2098072497182666987","mishy_the_fishy","4"
"2098250375878840742","https://x.com/mishy_the_fishy/status/2098250375878840742","Fri Sep 11 03:20:47 +0000 2026","@cursedconnector @eminimnim I’ve seen plenty of DJs crash and burn when their “curated” set list doesn’t connect with the crowd. Unless you’re doing major shows at big venues (&gt;5000 tickets) you have to adapt to the crowd, and some AI bullshit controller will get you laughed out of the production meeting","mishy_the_fishy","annoying","214","3","1","0","0","0","26","en","2098072497182666987","mishy_the_fishy","5"
"2098251655930360272","https://x.com/andrew_wagle/status/2098251655930360272","Fri Sep 11 03:25:53 +0000 2026","@eminimnim @josephofiowa @NaderLikeLadder time for another coffee shop session","andrew_wagle","Andrew Wagle","111","2","1","0","0","0","22","en","2098072497182666987","eminimnim","1"
"2098252782281089345","https://x.com/OnceUnknown0/status/2098252782281089345","Fri Sep 11 03:30:21 +0000 2026","@eminimnim Okay so where is the physical product","OnceUnknown0","Bob","35","0","0","0","0","0","218","en","2098072497182666987","eminimnim","1"
"2098252833200205829","https://x.com/DebangshuSingh/status/2098252833200205829","Fri Sep 11 03:30:33 +0000 2026","@eminimnim Can you share a more comprehensive process?","DebangshuSingh","Kanyewestbengal","100","0","0","0","0","0","81","en","2098072497182666987","eminimnim","1"
"2098253094840897702","https://x.com/josephofiowa/status/2098253094840897702","Fri Sep 11 03:31:36 +0000 2026","@andrew_wagle @eminimnim @NaderLikeLadder in","josephofiowa","Joseph Nelson","4603","1","1","0","0","0","24","und","2098072497182666987","andrew_wagle","2"
"2098253373187252430","https://x.com/DogeDipHodler/status/2098253373187252430","Fri Sep 11 03:32:42 +0000 2026","@eminimnim And then you put it together and it doesn't fit or work","DogeDipHodler","DogeDipHodler","401","0","0","0","0","0","27","en","2098072497182666987","eminimnim","1"
"2098255450764427362","https://x.com/DanClancy1776/status/2098255450764427362","Fri Sep 11 03:40:57 +0000 2026","@eminimnim I’m book marking this!!","DanClancy1776","Daniel Clancy","126","0","0","0","0","0","5","en","2098072497182666987","eminimnim","1"
"2098258578306130344","https://x.com/wallyworldzed/status/2098258578306130344","Fri Sep 11 03:53:23 +0000 2026","@eminimnim Cool. Tell it to build you a 3d printer than can print integrated circuits directly onto printed PCBs and we’re frighteningly close to having replicators.","wallyworldzed","Dr. Merkwürdigliebe","238","1","0","0","0","0","25","en","2098072497182666987","eminimnim","1"
"2098258617938194567","https://x.com/cosmoscharf/status/2098258617938194567","Fri Sep 11 03:53:32 +0000 2026","@eminimnim Extremely cool","cosmoscharf","Cosmo Scharf","2557","0","0","0","0","0","29","en","2098072497182666987","eminimnim","1"
"2098258628885324235","https://x.com/ElonisMegaLame/status/2098258628885324235","Fri Sep 11 03:53:35 +0000 2026","@eminimnim You asked for a teenager?","ElonisMegaLame","BRICK 🧱🏠 HOUSE","140","0","0","0","0","0","32","en","2098072497182666987","eminimnim","1"
"2098259807098834965","https://x.com/pocket_loveless/status/2098259807098834965","Fri Sep 11 03:58:16 +0000 2026","@eminimnim Probably wouldn’t use a pi for real-time, maybe a pi real time chip like the zero I think it is","pocket_loveless","Geramy Loveless","26","0","0","0","0","0","245","en","2098072497182666987","eminimnim","1"
